,combinedPval,adjustedPval,cluster
SUCLA2,1.67224799274557e-06,8.28644433485236e-05,4
RGL1,1.68711585868397e-06,8.35660009221683e-05,3
FAM89A,1.6996696805549e-06,8.41523975010236e-05,8
RMI1,1.70631816887035e-06,8.44460446967561e-05,2
IMP4,1.7311228168726e-06,8.56376194825351e-05,6
PPY,1.73832035743615e-06,8.59575457499798e-05,1
H-RAS,1.74102567007672e-06,8.60551621001918e-05,10
OPTC,1.75103230803941e-06,8.65134338218859e-05,3
MORN4,1.76669544749153e-06,8.72506750014207e-05,9
ABCB10,1.78168808051549e-06,8.79541977015519e-05,8
RNF130,1.80006089134377e-06,8.88239251699835e-05,3
GM2A,1.82067087606264e-06,8.98032705926074e-05,3
SFXN2,1.82276561144779e-06,8.98689267971119e-05,3
DDO,1.87185238442744e-06,9.22504349420342e-05,2
SLC25A20,1.89351635559998e-06,9.32790380943495e-05,2
ENSGALG00000026836,1.90154832468981e-06,9.36355172108238e-05,3
NCAPD2,1.91770416435588e-06,9.43915642255013e-05,6
CMPK1,1.92378642027702e-06,9.46513532160743e-05,3
P4HA1,1.94129104069685e-06,9.54726768714455e-05,3
SLC25A17,1.95804053493287e-06,9.62561927883332e-05,6
PTBP1,1.96049999201531e-06,9.63368573824112e-05,3
RCAN2,1.96678182495802e-06,9.66052036832698e-05,1
SLC25A14,1.9830376642993e-06,9.73630290730746e-05,6
PPT1,1.99970868242083e-06,9.81405983298994e-05,2
VBP1,2.00585351251004e-06,9.84011362384009e-05,6
COPS9,2.01433695867781e-06,9.87761346959035e-05,5
SRGAP1,2.03805866083595e-06,9.98977410676124e-05,10
MYLK,2.05727216484597e-06,0.000100755584592897,3
UCK2,2.05670719888307e-06,0.000100755584592897,6
NR2C2AP,2.06040107753047e-06,0.000100866848741909,10
DUSP7,2.06665106916581e-06,0.000101130749122218,2
CUL2,2.09016603225365e-06,0.000102238933508876,1
LONP1,2.10261072852713e-06,0.000102804928104901,1
RPS19BP1,2.12093632590005e-06,0.000103657873635594,10
CPLANE2,2.13309033125775e-06,0.000104208608090349,1
GSTA3,2.15643131262766e-06,0.000105305179983996,3
RALB,2.15828617577962e-06,0.00010535204412113,6
DAB2,2.16498108329688e-06,0.000105595781469235,8
TK1,2.16507398942412e-06,0.000105595781469235,6
MRPL37,2.20080552804092e-06,0.000107294028162635,4
HMOX1,2.23144114985807e-06,0.000108732362559849,3
ENSGALG00000013590,2.23215632633167e-06,0.000108732362559849,10
RBBP6,2.25013366206284e-06,0.000109562722214377,9
NFS1,2.27004899056027e-06,0.000110486720094731,4
DNAJC9,2.29492344305804e-06,0.000111651222315429,6
SSPN,2.32333513117133e-06,0.00011298678246547,4
MTA1,2.32638389863205e-06,0.000113088317247677,10
GSTZ1,2.35949410343217e-06,0.000114650487430488,9
SPON2,2.40465487810759e-06,0.000116796677319746,5
SMOX,2.40647630345148e-06,0.000116836925965749,3
KLHL7,2.41305309800488e-06,0.000117107924327655,1
PPIF,2.43764115737122e-06,0.000118252443995039,4
ENSGALG00000036075,2.45804321474807e-06,0.000119193036976012,2
ENSGALG00000043676,2.48717507433938e-06,0.000120555997885172,6
AP1AR,2.49693253051575e-06,0.000120979125414641,1
GPX1,2.52303548331501e-06,0.000122193536058928,3
MVB12A,2.5319360351661e-06,0.000122574158072466,9
DHRS7C,2.55287241190949e-06,0.000123536896673845,1
ENSGALG00000052492,2.57585545981875e-06,0.000124597844311468,1
FAM133B,2.59385474288276e-06,0.000125416947324942,9
SMIM19,2.6015853471506e-06,0.000125739074733756,6
ARNT,2.63594591176641e-06,0.000127347480899901,1
EIF3A,2.65215354700032e-06,0.000128077924950238,1
ANAPC15,2.65785631459181e-06,0.000128300676299121,2
SEC23A,2.72444049032039e-06,0.000131460921944821,3
MPV17,2.75929601900593e-06,0.000133088219799818,4
AMT,2.76236885132786e-06,0.000133160492047002,1
ENSGALG00000053766,2.76305737378912e-06,0.000133160492047002,1
YIPF4,2.76725200554218e-06,0.000133308054942514,2
C1D,2.77128875048049e-06,0.000133447894243516,6
TARDBP,2.78849606871745e-06,0.000134221572014611,10
MEMO1,2.80389699225392e-06,0.000134907703657894,9
ENSGALG00000046843,2.82016096830873e-06,0.000135634782755012,2
VWF,2.82494087711083e-06,0.000135809170738791,10
RBM17,2.88043465523913e-06,0.000138420492515783,9
ENSGALG00000017072,2.95332390054526e-06,0.000141865287852293,8
MESD,2.95864996524564e-06,0.000142063144694984,3
ENSGALG00000051397,2.96356443518775e-06,0.000142241084995177,5
ATP8,2.98293423184326e-06,0.000143112404242402,1
GOLT1B,3.00680916931473e-06,0.000144199068685565,3
XPO5,3.01619788500851e-06,0.000144590407777924,6
NELFA,3.05267522260344e-06,0.000146279473035503,3
TBL1X,3.05699434166584e-06,0.000146423770010088,9
TBC1D7,3.0581748695635e-06,0.000146423770010088,9
ELP1,3.06460439025713e-06,0.000146671940753827,10
GSTO1,3.07513960251526e-06,0.000147116328219647,6
UBE2T,3.14683881263988e-06,0.000150485284014825,6
RNH1,3.16155714696897e-06,0.000151127721837814,10
PDE4B,3.23843959360026e-06,0.000154739980101388,2
NTAN1,3.25751169616417e-06,0.000155588118201853,6
EMP1,3.27172914627027e-06,0.000156203790073658,8
TIA1,3.27809300482151e-06,0.00015644415674478,1
CTSV,3.2904881294149e-06,0.00015697204883696,3
SEC31B,3.33735679913794e-06,0.000159143400058118,1
DUSP19,3.380125410124e-06,0.00016111755838109,6
ENSGALG00000037493,3.38324911908217e-06,0.00016120116349273,1
ARF6,3.39877042621062e-06,0.000161875168380798,6
MCL1,3.41030640060858e-06,0.000162358893037933,9
PCMT1,3.47432001679415e-06,0.000165339587587988,4
BCKDHB,3.49876826355455e-06,0.000166435755261005,4
ADAM17,3.51042818846903e-06,0.000166922944844518,1
CTSZ,3.52853514407059e-06,0.000167716177223224,2
COL9A1,3.58003060840772e-06,0.000170095130631721,3
GTF2H5,3.60688892986349e-06,0.000171232970222059,10
PLA2G7,3.60609334726369e-06,0.000171232970222059,10
ENSGALG00000051428,3.61115447755633e-06,0.000171366345065123,2
SLC1A6,3.62134317688501e-06,0.000171780580633486,1
NELFE,3.63762928623501e-06,0.000172483600170437,1
FGFR3,3.64423778487222e-06,0.000172727359950841,5
TRIAP1,3.67608638685013e-06,0.000174166756883537,6
CD82,3.70900666790686e-06,0.000175585091273714,5
ENSGALG00000040713,3.70857657450152e-06,0.000175585091273714,2
TPRKB,3.78130767142437e-06,0.000178935857313517,6
ENSGALG00000049424,3.79126586991241e-06,0.00017933498183705,8
TRIM8,3.79311153575479e-06,0.000179350199684533,1
ENSGALG00000004363,3.83411692816971e-06,0.000181216256281687,1
CCNG2,3.85397837754375e-06,0.000182081865446464,2
GALNT18,3.86945204855493e-06,0.000182739561750817,8
SH3TC1,3.88680071505831e-06,0.000183485243835844,5
PTPRO,3.89509902021246e-06,0.000183803256412709,5
CUL3,3.94254202218391e-06,0.00018596744697739,5
EIF2B1,3.96017017090244e-06,0.000186724117320871,6
ATG12,3.97149584541179e-06,0.000187183135618494,9
RNF7,3.9897572650105e-06,0.000187968548626698,5
CACNA1E,4.01064624111491e-06,0.000188877075003205,1
DNAJC3,4.02272778998736e-06,0.000189370264147851,5
IFT52,4.04298938905256e-06,0.000190247981511412,10
UBL7,4.13472407245763e-06,0.000194486909457492,10
TM2D2,4.15496012873273e-06,0.00019536068029578,2
VPS8,4.17906161898074e-06,0.000196415428197984,2
XBP1,4.23151026818225e-06,0.000198801115421523,3
RAB8A,4.24829653611347e-06,0.000199510108429827,3
QSOX1,4.27084524279309e-06,0.000200489045710127,3
UBE2H,4.29990933648039e-06,0.0002017729364055,1
C9H2ORF82,4.38461430452008e-06,0.00020566570706914,1
MSX2,4.45934963511085e-06,0.000209087924171659,2
FAHD2A,4.512550129121e-06,0.000211498102148579,2
IKBIP,4.5505757062525e-06,0.000213195413199045,9
BBS5,4.56875293342041e-06,0.000213961844158743,2
SRPRB,4.58916279144628e-06,0.000214832181392336,3
FGF12,4.65743846944644e-06,0.000217941675098058,1
AARS,4.70331839419469e-06,0.000220001119472526,10
PEX16,4.72991673550194e-06,0.000221157375736096,10
SRSF5,4.82634213017086e-06,0.00022557633023929,1
ENSGALG00000003644,4.92072310487313e-06,0.000229896260910452,3
GPS1,4.92460246492854e-06,0.000229986204076208,4
MPP6,4.95425124591442e-06,0.000231279068503224,8
SKP2,4.96095569746391e-06,0.000231500223358834,6
NT5C2,5.03585795996742e-06,0.000234902354253475,2
CAB39,5.03904205784167e-06,0.000234957753169365,1
DESI2,5.05856239141345e-06,0.000235774523779926,10
ATG5,5.06090923102498e-06,0.000235790525236174,3
FAM210B,5.2097036726817e-06,0.000242626887725169,1
FBXO22,5.28637723640202e-06,0.000246100348952951,10
NCOA4,5.31111552981578e-06,0.000247154241001549,3
CUEDC2,5.36282671070865e-06,0.000249461994645265,2
ENSGALG00000019284,5.3987673128697e-06,0.000251034616342807,2
C12orf75,5.42455742125192e-06,0.000252134199450486,2
TPP1,5.45502814852661e-06,0.000253450384294361,2
ENSGALG00000049593,5.51777446200497e-06,0.000256264520113348,9
CTNNBL1,5.63990148461091e-06,0.000261833193201246,6
YME1L1,5.64789174195557e-06,0.000262100749184328,2
ZMYND19,5.85089688209806e-06,0.000271414549448844,4
CRELD1,5.89045740195804e-06,0.000273142040710063,2
UTP23,5.9252227766482e-06,0.00027464590665307,3
FAM192A,5.93433934992227e-06,0.000274960183351094,9
TLE1,5.97432886417781e-06,0.000276704108797465,2
PAM,6.13259879078676e-06,0.000283811076368806,3
CHCHD4,6.13244033709215e-06,0.000283811076368806,6
EMC1,6.17344834585865e-06,0.000285589252433544,2
RABIF,6.48919497969747e-06,0.000300078019455429,2
ENSGALG00000049578,6.49348318670917e-06,0.000300158377383603,2
BAZ1B,6.52902003461797e-06,0.00030168255964371,9
ANXA7,6.542103544116e-06,0.000302168464603748,2
NARS,6.54784069187286e-06,0.000302314805667768,3
CTCFL,6.56741623661361e-06,0.000303099702301394,3
DUSP10,6.58049206636591e-06,0.000303467880174454,1
TNFAIP8L3,6.58055090640985e-06,0.000303467880174454,8
PAN2,6.65251868658956e-06,0.000306666570365339,10
WNT11,6.74358055408053e-06,0.00031074260676376,2
NOP53,6.77971567508706e-06,0.000312285431571475,1
GAP43,6.82322267331337e-06,0.000314166477728919,8
RPF1,6.89201221437674e-06,0.000317209699373688,8
DUSP14,6.94125828037961e-06,0.000319351391129027,2
PWWP2B,6.96126418475718e-06,0.000320146661888921,2
AIG1,6.96663680632703e-06,0.000320268593497984,2
FCER1G,6.97526192627862e-06,0.000320539894593375,2
NUP205,7.01432053162865e-06,0.000322174990418508,10
ORAI2,7.01631829480576e-06,0.000322174990418508,2
TAF9B,7.02043206679548e-06,0.00032223815947241,10
ST3GAL2,7.02760269688518e-06,0.000322441534499399,2
ZNF830,7.11388560770132e-06,0.000326273178101921,2
CRHBP,7.15140216733801e-06,0.000327866074547029,3
NUDT1,7.21594739472309e-06,0.000330696415104111,2
TAPBP,7.2510127486769e-06,0.000332174058206634,9
EMC8,7.29388477238579e-06,0.000334008041338464,10
TANGO2,7.29702779733721e-06,0.000334021999875217,1
NUCKS1,7.36182183280754e-06,0.000336856930000194,9
ADNP,7.41953975991194e-06,0.000339365998905653,3
NCAPG,7.46304350018878e-06,0.000341223221124165,6
ZFAND6,7.52559759997773e-06,0.000343949677876667,5
QDPR,7.63079837018399e-06,0.000348622383262128,10
ALKBH5,7.68952535734613e-06,0.000351169074305072,1
YTHDF3,7.72705141827146e-06,0.000352745950745484,2
RNF13,7.82388690279134e-06,0.000357028076144259,5
PTGR1,7.88333768730887e-06,0.000359601564200472,8
ACOT7,7.91220095464062e-06,0.000360778336982213,6
XRCC5,7.94022685579598e-06,0.000361916031041501,9
CAB39L,7.97311266076406e-06,0.000363274273149303,2
EZR,8.02973540081631e-06,0.000365712557547074,6
TUSC3,8.0522187747567e-06,0.000366594686928698,2
ENSGALG00000003355,8.06462613400782e-06,0.000367017579090413,6
RANBP9,8.11626165497792e-06,0.00036922471056963,2
PRRG1,8.24599098625534e-06,0.000374981404719156,2
CAND1,8.33381438969383e-06,0.000378729496814576,3
SEPT6,8.33484920670369e-06,0.000378729496814576,1
DERL1,8.38749058540422e-06,0.000380953055685226,8
CENPP,8.39025790699832e-06,0.000380953055685226,8
RBM10,8.39462973001304e-06,0.000381004562366916,2
NRBF2,8.40160100523679e-06,0.00038117396441848,5
EXOC3,8.46768006212972e-06,0.0003840238756161,2
GEMIN2,8.51578723515267e-06,0.000386056849274106,6
CHMP4B,8.54736312572157e-06,0.000387339112542356,2
ZDHHC6,8.63111370108527e-06,0.000390983868170242,4
GTF2F2,8.67933647463737e-06,0.000393017051851002,9
CMC4,8.69411480253213e-06,0.000393534825181117,2
THOC1,8.71111015554593e-06,0.000394152514345143,1
EGLN1,8.84980863535834e-06,0.000400274326525569,3
ENSGALG00000049966,8.88235477736199e-06,0.000401592039514134,9
TMEM175,8.8961311363045e-06,0.00040192322236157,2
DDX27,8.89651016588999e-06,0.00040192322236157,9
PDIA5,8.94918330796024e-06,0.00040414772687216,8
WRB,8.9787150767684e-06,0.000405325854528985,1
TAGAP,9.06797599309339e-06,0.000409198395879246,2
CTTN,9.08198571614172e-06,0.000409673510468201,10
CSNK1A1L,9.16782279314354e-06,0.000413387033971326,6
RIOK1,9.19085981743173e-06,0.00041426707526661,9
IARS2,9.27210424328528e-06,0.000417769067662314,1
DHX30,9.35316495365157e-06,0.000421260105200936,2
BUB1B,9.36211396496134e-06,0.000421340666777897,6
MAIP1,9.35865189144458e-06,0.000421340666777897,4
SGCG,9.37020907021413e-06,0.000421543783678025,2
NFYC,9.37773740272707e-06,0.000421721257312922,2
TTC32,9.41568704249107e-06,0.000423266133289999,1
SBDS,9.49315070664092e-06,0.000426585436786032,9
CHCHD5,9.53443985740599e-06,0.000428277284329151,6
PIGK,9.56671078100602e-06,0.000429562905895387,2
DESI1,9.63715773583118e-06,0.000432472832405027,5
CINP,9.63886667859626e-06,0.000432472832405027,6
TXNDC12,9.66494688592334e-06,0.000433442896983382,3
ORAI1,9.66785326439457e-06,0.000433442896983382,6
ENSGALG00000029199,9.71713873665347e-06,0.000435486633443763,9
C5orf30,9.72623721096078e-06,0.000435728465213866,2
BMS1,9.79518014454506e-06,0.000438483231173917,3
RAC3,9.79228066633198e-06,0.000438483231173917,1
BAK1,9.85520492302605e-06,0.000441002507246408,6
WNK1,9.90258215183282e-06,0.00044295412849851,2
MOSPD1,9.91454325771635e-06,0.000443320663888862,9
ENSGALG00000041514,9.92470782379407e-06,0.000443606620569079,2
C9orf78,9.93183956043975e-06,0.000443756852612509,9
TMEM177,9.99821634928288e-06,0.000446553048462192,1
MFAP3,1.00171985550901e-05,0.000447231128684834,2
SEC63,1.00357300294451e-05,0.000447888578753048,8
ANP32E,1.00585766320549e-05,0.000448738038944141,3
AKR1B1L,1.01411046693478e-05,0.000452248383194657,5
TSPAN33,1.0166232998543e-05,0.00045319726477737,2
NOG,1.02999942108717e-05,0.000458986304834766,2
TEK,1.04202927012631e-05,0.000464171266495049,5
DCTD,1.06023984565162e-05,0.000472022549704845,6
ENSGALG00000050235,1.0604569662398e-05,0.000472022549704845,6
SEH1L,1.07133085067712e-05,0.000476682362212133,6
SGK3,1.07344347135552e-05,0.000477441853043203,3
BUB1,1.07390021570897e-05,0.000477464554275222,6
TMEM9B,1.07789915833045e-05,0.000479061533061852,9
TAF12,1.08234477660396e-05,0.000480855751724479,6
USP7,1.08567750951583e-05,0.000482154378748713,8
TP53BP2,1.08863220792399e-05,0.000483284202513445,2
CDC27,1.09260191376581e-05,0.000484863603750049,8
C12orf10,1.10130205239756e-05,0.000488540245724492,5
FAM189A2,1.10220716319498e-05,0.000488757526814188,2
TNNI3K,1.10984743602049e-05,0.000491960127694205,1
ENSGALG00000014066,1.11610693466213e-05,0.000494394345970612,4
BAG2,1.11617914015927e-05,0.000494394345970612,4
BRINP3,1.12515170368477e-05,0.000498181107092203,2
AURKA,1.12701393769621e-05,0.000498817977959254,6
FMC1,1.13250247202323e-05,0.000501058772287688,6
TRAF7,1.13458028857538e-05,0.000501789428487016,10
OLFM3,1.13713559766193e-05,0.00050273063643797,3
ITPR2,1.14370779092932e-05,0.000505446345694759,1
SFXN3,1.14490033453762e-05,0.00050578344443077,8
ENSGALG00000024486,1.14943639888399e-05,0.000507596805498906,3
IFT43,1.15126958716294e-05,0.000508116120823957,8
WNT6,1.15147587045339e-05,0.000508116120823957,2
ENSGALG00000015391,1.15590768177132e-05,0.000509880581677916,4
CCNDBP1,1.16156633068742e-05,0.000512184685945655,5
SYPL1,1.16745661468132e-05,0.000514589163933399,2
RAB5A,1.16927137587819e-05,0.000515196113355237,3
DCTN2,1.17054469495059e-05,0.00051556413134431,1
TCOF1,1.1781808299749e-05,0.000518733315425128,6
ENSGALG00000038783,1.1858421662625e-05,0.000521911220681689,3
MAT2B,1.19192212848507e-05,0.0005243910179432,2
ENSGALG00000024039,1.19581084316867e-05,0.00052590527377908,1
ENSGALG00000055061,1.19679798153971e-05,0.000526142791659123,1
PINK1,1.20435466854918e-05,0.000529267194135131,1
RUNX1T1,1.20706482099608e-05,0.000530074625782461,1
SLC18B1,1.20745749178086e-05,0.000530074625782461,3
ENSGALG00000040833,1.20754321348837e-05,0.000530074625782461,6
RILPL2,1.20850056566368e-05,0.000530297075938444,3
TCP11L1,1.21381043086677e-05,0.000532428556444584,2
CPPED1,1.21479167061178e-05,0.000532660438010807,2
C9orf64,1.22587206567992e-05,0.000537318763465449,6
EMC7,1.22717175113918e-05,0.00053768817948039,6
TMEM35A,1.22870414147602e-05,0.000538159242771817,3
ZNF521,1.23369888369584e-05,0.000540145864415436,2
PBLD,1.24204290548047e-05,0.00054359686594049,2
AMY1A,1.24261835079409e-05,0.000543646543115763,1
ACAN,1.24430779837592e-05,0.000544183379158348,3
OAT,1.24554953151446e-05,0.000544524086452442,2
CACNB4,1.24918044497324e-05,0.000545908644627562,1
OSTF1,1.25098837484572e-05,0.000546495802309496,3
MIPEP,1.25314957479805e-05,0.000547236793455556,2
GABPA,1.25557669282683e-05,0.000547967889945706,2
ENSGALG00000020510,1.25575497902375e-05,0.000547967889945706,8
ENHO,1.25968130306742e-05,0.000549477464943131,3
HSD17B4,1.26572679097769e-05,0.000551909965646457,3
PRPF19,1.26874046669778e-05,0.000553019156856428,9
ERGIC2,1.26994525597723e-05,0.000553339360437582,5
TTC1,1.27268047096507e-05,0.0005543259158729,9
SRPX,1.28099204086407e-05,0.000557540771170285,3
CHL1,1.28100896996663e-05,0.000557540771170285,1
DCXR,1.29804027986236e-05,0.000564744549163389,9
TMEM165,1.30170686880593e-05,0.000566130499040479,6
EXOSC7,1.30550931289886e-05,0.000567574488417955,6
TMEM33,1.31166201646771e-05,0.000570038817088002,9
ENSGALG00000006723,1.31877704454553e-05,0.000572919391277753,6
SMIM15,1.32128499398254e-05,0.00057379711419697,3
ENSGALG00000012836,1.32407645686561e-05,0.000574797266132682,6
ENSGALG00000055117,1.33398160491183e-05,0.000578883676751139,5
CWC27,1.34230675784552e-05,0.000582281685954292,9
FNTA,1.3439416449823e-05,0.000582776077886549,6
SPSB1,1.35067569908554e-05,0.000585480453074796,1
USP8,1.35426789990012e-05,0.000586821432003662,1
QTRT2,1.35585201153088e-05,0.000587127111359247,3
TMEM131,1.35597111868835e-05,0.000587127111359247,3
HPF1,1.35935944682863e-05,0.000588377761970187,6
MCM3,1.37414451497619e-05,0.000594558582480977,6
PSMG1,1.3834564984716e-05,0.000598367660925407,10
CNIH3,1.38685204442712e-05,0.000599615924313995,2
PARP16,1.3911418268453e-05,0.000601249758754507,8
H2AFX,1.39961122891386e-05,0.000604688156846863,6
THRAP3,1.4002029076865e-05,0.000604721788075605,9
ITPA,1.40109820638834e-05,0.000604886474369869,6
CPB1,1.40178793168744e-05,0.000604962321638653,1
FGF18,1.40241390016449e-05,0.000605010608187305,1
ENSGALG00000006009,1.40492157298944e-05,0.000605870341553276,1
LYPD1,1.4100956867158e-05,0.000607878922547785,1
GOLGA7,1.41256444003979e-05,0.000608720204337679,3
RANGAP1,1.41973915779303e-05,0.000611588081903806,5
ENTPD2,1.43210621643686e-05,0.00061668977280157,1
ENOPH1,1.43556262384159e-05,0.000617726111927999,2
TSSC4,1.43552656192147e-05,0.000617726111927999,8
SELENOP1,1.44843807687867e-05,0.000623038648829242,1
TMEM115,1.44947028771769e-05,0.000623254851514511,3
ENSGALG00000023936,1.45339412864764e-05,0.000624713808439849,8
HYAL1,1.45666531461419e-05,0.000625891271149249,2
CRISPLD1,1.46247262436949e-05,0.000628157183248804,3
PPM1G,1.47218252428694e-05,0.000632097060158591,10
MTG2,1.481521069846e-05,0.000635874676590622,4
HIF1A,1.48254878580278e-05,0.000636083798281255,3
VAPB,1.4870629699737e-05,0.000637788082761281,1
ENSGALG00000048771,1.4880315819088e-05,0.000637971015080372,6
DAG1,1.48903495517105e-05,0.000638168712129472,2
ENSGALG00000049264,1.50144227797355e-05,0.0006432519762589,3
FPGT,1.51412166833342e-05,0.000648448058283494,2
SLC9A3R1,1.52021322532558e-05,0.000650820035896033,8
KDM3A,1.52604420428082e-05,0.000653078772670468,2
GSDME,1.52706855076623e-05,0.000653279591008275,2
RFXANK,1.529541107681e-05,0.000654099582381454,9
NUDC,1.53662944042399e-05,0.000656892171405765,6
CYTL1,1.55225511492274e-05,0.000663331026825464,8
ENSGALG00000041973,1.5531230579291e-05,0.000663461020039693,3
NMRK2,1.55711366505162e-05,0.000664924370367193,4
NDRG1,1.56031922338151e-05,0.000666051546330223,5
LMBR1,1.56368051704714e-05,0.000667244359353947,1
AP3M2,1.5696568486101e-05,0.000669446977711629,9
SUPT5H,1.56997999791741e-05,0.000669446977711629,9
TRAIP,1.57175988886316e-05,0.000669963191434396,6
ZC3H6,1.57509287270763e-05,0.000671140798056906,2
TIMMDC1,1.58476720684142e-05,0.000674774380414759,1
VAMP4,1.58421164719869e-05,0.000674774380414759,3
CDC42EP4,1.59275751878685e-05,0.000677931285131196,3
GLCCI1,1.60277503189477e-05,0.000681948440394049,2
ALAS2,1.61103822018394e-05,0.000685216531983272,1
PPP1R2,1.61508395364329e-05,0.000686689116852992,1
RCHY1,1.61596286656351e-05,0.000686814679675906,6
TMX3,1.63236393548871e-05,0.000693534979075308,3
WDR82,1.63559275008218e-05,0.000694656012380126,6
EXOC4,1.64053358902017e-05,0.000696359369540544,2
CBR1,1.64131568817227e-05,0.000696359369540544,2
ENSGALG00000018702,1.64137846911938e-05,0.000696359369540544,6
CKS1B,1.64834532554448e-05,0.000699063072275077,6
MSH6,1.66672487524888e-05,0.000706603205508677,8
PAK1IP1,1.66939526068388e-05,0.000707274216404853,6
INTS9,1.66950959628043e-05,0.000707274216404853,9
NDE1,1.67722750388233e-05,0.000710288162156863,6
UTP3,1.68419340295101e-05,0.000712981586475128,6
MED30,1.69522414761314e-05,0.000717393255035581,10
ENSGALG00000053559,1.70532864883777e-05,0.000721409920678309,10
RTCB,1.71334016207947e-05,0.000724144905498868,8
MPP5,1.71327685674072e-05,0.000724144905498868,8
MARK3,1.71363976448902e-05,0.000724144905498868,2
SCAMP5,1.72223748806655e-05,0.000727516879624699,1
TULP3,1.72835821121708e-05,0.00072959945162129,6
MYO18B,1.72840741344826e-05,0.00072959945162129,1
ENSGALG00000049431,1.7342213640692e-05,0.000731791171397424,9
ENSGALG00000037932,1.73631057145407e-05,0.000732410149662149,1
PRKACB,1.73855561040881e-05,0.000733094393661213,2
PPP2R2D,1.74031928111829e-05,0.00073357524231681,1
PDGFA,1.76097862645275e-05,0.000742017754732165,8
ING1,1.76716009185895e-05,0.000744355910753169,1
THAP5,1.76844945067867e-05,0.000744632497902454,10
UBE2A,1.78559171160053e-05,0.000751581605011613,5
RPS6KA1L,1.81121219631208e-05,0.000762093075378029,2
G3BP1,1.85294087607923e-05,0.000779372360074935,6
TAF11,1.85808962949174e-05,0.000781258775981124,3
NME7,1.8705034663502e-05,0.000786197455532412,1
ARL6IP4,1.87482738704947e-05,0.000787733523442029,1
IGSF21,1.90032281714991e-05,0.000798160809943208,2
RAB30,1.90829517350277e-05,0.000801223358492611,2
ZMAT5,1.91708972773208e-05,0.000804440670766971,6
CD34,1.91732500913755e-05,0.000804440670766971,5
CDC25B,1.92151939062413e-05,0.000805913169432023,10
TIAL1,1.92530424037995e-05,0.000807212916564306,10
ENSGALG00000054348,1.94738313490372e-05,0.000816067731538952,2
CIAPIN1,1.94781092262009e-05,0.000816067731538952,9
EAPP,1.95870603079129e-05,0.000820340378025917,1
GPM6B,1.97102028511864e-05,0.000825204136379361,3
PCCB,1.9748567601785e-05,0.000826516318412236,1
HACD2,1.97742015612956e-05,0.000827294948316946,8
ENSGALG00000051146,1.98626106382438e-05,0.000830698419430638,2
FBXW5,2.00628107531742e-05,0.000838773160666895,6
NRXN3,2.01480057870906e-05,0.000842035815534198,1
MYH1B,2.05826646699769e-05,0.000859895942242132,2
MRPL38,2.05963879207349e-05,0.00086016392029239,2
EIF4E2,2.06540007781086e-05,0.000862264013192867,6
DNAJC18,2.0797309584264e-05,0.00086793898574207,9
SNX33,2.09055920232792e-05,0.000872148689513757,8
ASB8,2.1212391267289e-05,0.000884634286511571,2
CENPX,2.13150080028424e-05,0.000888598896968007,6
ASPG,2.14345294426987e-05,0.000893192163861582,3
ZFP64,2.14403666792817e-05,0.000893192163861582,9
RNF185,2.16563738165698e-05,0.000901871638472813,1
ZRANB2,2.19643435322991e-05,0.000914373365365795,2
NHE1,2.19927483162685e-05,0.000915232106839307,1
MIA3,2.20453144390564e-05,0.000917095364179295,1
NKIRAS1,2.20548721869829e-05,0.00091716876848822,1
ENSGALG00000009959,2.2141500229278e-05,0.000920446016099248,4
HMCES,2.22140458248088e-05,0.000923124944972309,3
GFOD2,2.22216300640454e-05,0.000923124944972309,9
RPS28,2.23065392940258e-05,0.000926325244446027,2
SYNM,2.24524857121988e-05,0.000932057087797413,5
ATG101,2.25150343445835e-05,0.000934324065521205,1
NAE1,2.26721880125513e-05,0.000940513960745734,2
CASTOR2,2.27960920813342e-05,0.00094532068144674,1
VMA21,2.29012704238141e-05,0.000949347760911836,6
PHKG1,2.31318701655603e-05,0.00095856938415011,2
TEX10,2.31630240354885e-05,0.000959522519850894,3
ENSGALG00000034264,2.3206176777979e-05,0.000960971860224019,2
RAB33A,2.3310688562983e-05,0.000964960176014831,1
MBNL2,2.33594688211491e-05,0.000966299689897221,3
TSG101,2.3355703300143e-05,0.000966299689897221,9
ZNF326,2.34491989479224e-05,0.000969670678763632,3
GRAMD2A,2.3513007638809e-05,0.00097196777347576,4
CASC3,2.35286641294685e-05,0.000972273464806496,10
YRDC,2.37126762097084e-05,0.000979533446781354,6
HOXA3,2.38168168139596e-05,0.000983490126356915,2
ECE1,2.39170562379432e-05,0.000987282991702803,5
CCNC,2.39744470484915e-05,0.000989305050128645,10
ENSGALG00000000309,2.41849792410598e-05,0.00099764285195332,2
CXCL14,2.42458057939654e-05,0.000999801539918834,2
MOB3A,2.45016324615932e-05,0.00100999693592529,5
FLAD1,2.46230049840701e-05,0.00101464471549894,6
RFC5,2.48368894668616e-05,0.00102310006458273,6
PRADC1,2.49547091868418e-05,0.00102759370842791,9
STX7,2.50429065575819e-05,0.00103086483600152,3
PDE4D,2.51845456775701e-05,0.00103633278013033,1
NEK4,2.526905318323e-05,0.00103944678322511,2
ENSGALG00000046861,2.56306705808118e-05,0.00105395358969727,1
MMP9,2.56756721280782e-05,0.00105543531372407,8
DACT1,2.57073567728749e-05,0.001056368783794,1
HEXA,2.571679591723e-05,0.0010563878073859,3
THY1,2.59050121604876e-05,0.00106374801417668,3
